ID,sequence,coordinates,start_coordinates,strong_k,mid_k,food_k,containment,error
s34-d34,"bowl,knife,peeler,ginger,cutting_board,flat_grater,spice_shaker,spoon_small","bowl: (0,1.5,1);knife: (0,1.5,2);peeler: (0,1.5,2);ginger: (2,2,2);cutting_board: (0,1.5,1);flat_grater: (0,1.5,2);spice_shaker: (1,4,2);spoon_small: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"bowl,knife,peeler,ginger,cutting_board,flat_grater,spoon_small",
s34-d41,"pomegranate,cutting_board,knife,bowl,spice_shaker,spoon","pomegranate: (1.5,4,2.5);cutting_board: (0,1.5,1);knife: (0,1.5,2);bowl: (0,1.5,1);spice_shaker: (1,4,2);spoon: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"pomegranate,cutting_board,knife,bowl,spoon",
s34-d69,"eggs,pot,butter,spoon_small,spatula,spice_shaker,ketchup,plate,fork","eggs: (1.5,4,4);pot: (0,0,1);butter: (1.5,4,3);spoon_small: (0,1.5,2);spatula: (0,1.5,2);spice_shaker: (1,4,2);ketchup: (1.5,4,3);plate: (2,3,2);fork: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"eggs,pot,butter,spoon_small,spatula,ketchup,plate,fork",
s35-d40,"lime,bowl,squeezer,cutting_board,knife,glass","lime: (1.5,4,3);bowl: (0,1.5,1);squeezer: (0,1.5,2);cutting_board: (0,1.5,1);knife: (0,1.5,2);glass: (2,3,3)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"lime,bowl,squeezer,cutting_board,knife,glass",
s35-d41,"pomegranate,bowl,plate,cutting_board,knife,spoon","pomegranate: (1.5,4,2.5);bowl: (2,3,2.5);plate: (2,3,2);cutting_board: (0,1.5,1);knife: (0,1.5,2);spoon: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"pomegranate,bowl,plate,cutting_board,knife,spoon",
s35-d48,"chilli,plate,cutting_board,knife","chilli: (1.5,4,3);plate: (2,3,2);cutting_board: (0,1.5,1);knife: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"chilli,plate,cutting_board,knife",
s35-d55,"figs,plate,knife,cutting_board","figs: (1.5,4,3);plate: (2,3,2);knife: (0,1.5,2);cutting_board: (0,1.5,1)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"figs,plate,knife,cutting_board",
s36-d23,"carrot,bowl,cutting_board,knife,pan,oil,spatula,spice_shaker,jar,spoon_small","carrot: (1.5,4,3);bowl: (0,1.5,1);cutting_board: (0,1.5,1);knife: (0,1.5,2);pan: (0,0,1);oil: (2,2,2.5);spatula: (0,1.5,2);spice_shaker: (1,4,2);jar: (2,2,3);spoon_small: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"carrot,bowl,cutting_board,knife,pan,oil,spatula,jar,spoon_small",
s36-d27,"onion,cutting_board,knife,plate,lemon_juice","onion: (2,2,2);cutting_board: (0,1.5,1);knife: (0,1.5,2);plate: (2,3,2);lemon_juice: (2,2,0)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"onion,cutting_board,knife,plate,lemon_juice",
s36-d31,"garlic,cutting_board,knife","garlic: (2,2,2);cutting_board: (0,1.5,1);knife: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"garlic,cutting_board,knife",
s36-d42,"cutting_board,bowl,knife,broccoli,lid,pot,spice_shaker,plate,fork","cutting_board: (0,1.5,1);bowl: (0,1.5,1);knife: (0,1.5,2);broccoli: (1.5,4,3);lid: (0,0,1);pot: (0,0,1);spice_shaker: (1,4,2);plate: (2,3,2);fork: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cutting_board,bowl,knife,broccoli,lid,pot,plate,fork",
s36-d43,"potato,knife,bowl,cutting_board,pot,spice_shaker,pan,oil,spatula,bowl2","potato: (2,2,2);knife: (0,1.5,2);bowl: (0,1.5,1);cutting_board: (0,1.5,1);pot: (0,0,1);spice_shaker: (1,4,2);pan: (0,0,1);oil: (2,2,2.5);spatula: (0,1.5,2);bowl2: (2,0,3)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"potato,knife,bowl,cutting_board,pot,pan,oil,spatula,bowl2",
s36-d50,"bowl,eggs,spoon_small","bowl: (2,0,3);eggs: (1.5,4,4);spoon_small: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"bowl,eggs,spoon_small",
s36-d70,"squeezer,orange,cutting_board,knife,glass","squeezer: (0,1.5,1);orange: (1.5,4,2.5);cutting_board: (0,1.5,1);knife: (0,1.5,2);glass: (2,3,3)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"squeezer,orange,cutting_board,knife,glass",
s37-d21,"cucumber,knife,cutting_board,plate,peeler,spice_shaker","cucumber: (1.5,4,3);knife: (0,1.5,2);cutting_board: (0,1.5,1);plate: (2,3,2);peeler: (0,1.5,2);spice_shaker: (1,4,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cucumber,knife,cutting_board,plate,peeler",
s37-d25,"bread,cutting_board,knife","bread: (1.5,4,2.5);cutting_board: (0,1.5,1);knife: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"bread,cutting_board,knife",
s37-d29,"cutting_board,knife,herbs,bowl","cutting_board: (0,1.5,1);knife: (0,1.5,2);herbs: (1,4,2);bowl: (2,0,3)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cutting_board,knife,bowl",
s37-d39,"leek,cutting_board,knife,pan,oil,spatula,spice_shaker,plate","leek: (1.5,4,2);cutting_board: (0,1.5,1);knife: (0,1.5,2);pan: (0,0,1);oil: (2,2,2.5);spatula: (0,1.5,2);spice_shaker: (1,4,2);plate: (2,3,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"leek,cutting_board,knife,pan,bottle,spatula,plate",
s37-d46,"pineapple,cutting_board,knife,plastic_box,spice_shaker","pineapple: (1.5,4,3);cutting_board: (0,1.5,1);knife: (0,1.5,2);plastic_box: (0,1.5,1);spice_shaker: (1,4,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"pineapple,cutting_board,knife,plastic_box",
k01,"set_0,silverware_3,set_2,set_3,set_4,set_5","silverware_1: (4.0,3.0,2.0);plate_1: (4.0,3.0,2.0);dish_1: (4.0,3.0,2.0);glass_1: (4.0,3.0,2.0);bowl_1: (5.0,3.0,2.0);silverware_2: (4.0,3.0,2.0);plate_2: (4.0,3.0,2.0);dish_2: (4.0,3.0,2.0);glass_2: (4.0,3.0,2.0);bowl_2: (4.0,3.0,2.0);silverware_3: (4.0,2.0,2.0);plate_3: (4.0,2.0,2.0);dish_3: (4.0,2.0,2.0);glass_3: (4.0,2.0,2.0);bowl_3: (4.0,2.0,2.0);set_0: (4.0,3.0,2.0);set_2: (4.0,2.6666666666666665,2.0);set_3: (4.333333333333333,2.6666666666666665,2.0);set_4: (4.0,2.6666666666666665,2.0);set_5: (4.0,2.6666666666666665,2.0)","[2.0,4.0,2.0],[2.0,4.0,2.0],[2.0,4.0,2.0],[2.0,4.0,2.0],[2.0,4.0,2.0],[2.0,4.0,2.0],[2.0,4.0,2.0]","silverware_1,silverware_2,silverware_3",,,,
k04,"set_0,set_1,set_2,set_3,set_4","silverware_1: (4.5,4.2,2.0);plate_1: (4.5,4.2,2.0);dish_1: (5.5,4.2,2.0);glass_1: (3.2,4.5,2.0);bowl_1: (3.9,4.5,2.0);silverware_2: (3.2,3.0,2.0);plate_2: (4.5,3.0,2.0);dish_2: (4.7,2.7,2.0);glass_2: (4.7,3.0,2.0);bowl_2: (2.1,4.1,2.0);silverware_3: (5.2,2.0,2.0);plate_3: (4.1,2.1,2.0);dish_3: (5.2,2.0,2.0);glass_3: (4.5,2.1,2.0);bowl_3: (4.8,3.9,2.0);set_0: (4.033333333333332,3.0,2.0);set_1: (3.925,3.6999999999999997,2.0);set_2: (4.133333333333334,3.1999999999999997,2.0);set_3: (5.133333333333334,2.966666666666667,2.0);set_4: (4.5,3.6,2.0)","[3.5,3.0,2.0],[3.5,3.0,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0]","silverware_1,silverware_2,silverware_3",,,,
k06,"set_0,set_1,set_2,set_3,set_4","silverware_1: (5.0,3.5,2.0);plate_1: (5.0,3.5,2.0);dish_1: (5.0,3.2,2.0);glass_1: (5.0,3.4,2.0);bowl_1: (5.1,3.4,2.0);silverware_2: (4.5,3.3,2.0);plate_2: (4.5,3.3,2.0);dish_2: (4.7,3.0,2.0);glass_2: (4.7,3.2,2.0);bowl_2: (4.7,3.7,2.0);silverware_3: (4.5,2.2,2.0);plate_3: (4.5,2.2,2.0);dish_3: (4.8,2.0,2.0);glass_3: (4.9,2.1,2.0);bowl_3: (4.5,2.2,2.0);set_0: (4.666666666666667,3.0,2.0);set_1: (4.666666666666667,3.0,2.0);set_2: (4.833333333333333,2.733333333333333,2.0);set_3: (4.766666666666667,3.1,2.0);set_4: (4.866666666666667,2.9000000000000004,2.0)","[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0]","silverware_1,silverware_2,silverware_3",,,,
k08,"set_0,set_1,set_2,set_3,plate_1,set_5,set_6,glass_3","silverware_1: (5.0,3.7,2.0);plate_1: (5.0,3.7,2.0);dish_1: (5.4,3.5,2.0);glass_1: (3.6,4.9,2.0);bowl_1: (5.5,3.7,2.0);silverware_2: (4.5,3.1,2.0);plate_2: (4.5,3.1,2.0);dish_2: (5.0,3.1,2.0);glass_2: (3.0,4.7,2.0);bowl_2: (5.0,2.9,2.0);silverware_3: (4.5,2.4,2.0);plate_3: (4.5,2.4,2.0);dish_3: (5.0,2.4,2.0);glass_3: (4.7,2.1,2.0);bowl_3: (5.0,2.9,2.0);set_0: (4.5,2.4,2.0);set_1: (4.5,3.1,2.0);set_2: (5.0,2.75,2.0);set_3: (5.0,3.7,2.0);set_5: (5.166666666666667,3.1666666666666665,2.0);set_6: (3.3,4.800000000000001,2.0)","[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0]","silverware_1,silverware_2,silverware_3",,,,
k11,"set_0,silverware_3,silverware_3,set_3,set_4,set_5,set_6,set_7,set_8","silverware_1: (5.0,3.6,2.0);plate_1: (5.0,3.6,2.0);dish_1: (5.5,3.6,2.0);glass_1: (5.0,3.7,2.0);bowl_1: (5.1,3.7,2.0);silverware_2: (4.5,3.2,2.0);plate_2: (4.5,3.2,2.0);dish_2: (4.5,3.7,2.0);glass_2: (4.6,3.0,2.0);bowl_2: (4.9,3.7,2.0);silverware_3: (4.5,2.4,2.0);plate_3: (4.5,2.4,2.0);dish_3: (5.0,2.1,2.0);glass_3: (4.7,2.2,2.0);bowl_3: (4.5,2.4,2.0);set_0: (4.75,3.4000000000000004,2.0);set_3: (4.75,3.4000000000000004,2.0);set_4: (5.0,3.6500000000000004,2.0);set_5: (4.75,2.25,2.0);set_6: (4.8,3.35,2.0);set_7: (5.0,3.7,2.0);set_8: (4.85,2.1500000000000004,2.0)","[2.5,4.5,2.0],[2.5,4.5,2.0],[2.4,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[3.9,4.1,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0]","silverware_1,silverware_2,silverware_3",,,,
k12,"set_0,silverware_2,set_2,set_3,silverware_1,set_5,set_6,set_7","silverware_1: (5.5,3.7,2.0);plate_1: (5.5,3.7,2.0);dish_1: (4.9,3.5,2.0);glass_1: (5.4,3.5,2.0);bowl_1: (5.5,3.4,2.0);silverware_2: (4.5,3.5,2.0);plate_2: (4.5,3.5,2.0);dish_2: (4.5,3.0,2.0);glass_2: (4.6,3.0,2.0);bowl_2: (4.6,3.2,2.0);silverware_3: (4.5,2.4,2.0);plate_3: (4.5,2.4,2.0);dish_3: (5.0,2.4,2.0);glass_3: (4.7,2.3,2.0);bowl_3: (5.0,2.6,2.0);set_0: (5.5,3.7,2.0);set_2: (4.5,3.25,2.0);set_3: (4.65,2.65,2.0);set_5: (5.0,3.466666666666667,2.0);set_6: (5.45,3.45,2.0);set_7: (5.0,2.5,2.0)","[3.0,3.9,2.0],[3.0,3.9,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0]","silverware_1,silverware_2,silverware_3",,,,
k14,"set_0,set_1,bowl_1,silverware_1,set_4,dish_1,dish_2,set_7,set_8,bowl_3","silverware_1: (5.0,3.7,2.0);plate_1: (5.0,3.7,2.0);dish_1: (5.3,3.5,2.0);glass_1: (4.8,3.7,2.0);bowl_1: (4.9,3.5,2.0);silverware_2: (4.2,3.7,2.0);plate_2: (4.2,3.7,2.0);dish_2: (5.0,3.1,2.0);glass_2: (4.6,3.2,2.0);bowl_2: (4.8,3.2,2.0);silverware_3: (4.5,2.1,2.0);plate_3: (4.2,2.1,2.0);dish_3: (1.5,4.5,2.0);glass_3: (4.5,2.1,2.0);bowl_3: (4.9,2.2,2.0);set_0: (4.2,3.7,2.0);set_1: (4.8,3.45,2.0);set_4: (5.0,3.7,2.0);set_7: (4.55,2.6500000000000004,2.0);set_8: (4.35,2.1,2.0)","[3.7,4.2,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0]","silverware_1,silverware_2,silverware_3",,,,
k16,"set_0,set_1,silverware_3,silverware_2,silverware_1,silverware_2,set_6,set_7,set_8","silverware_1: (5.0,3.8,2.0);plate_1: (5.0,3.8,2.0);dish_1: (5.5,3.2,2.0);glass_1: (4.9,3.5,2.0);bowl_1: (5.1,3.5,2.0);silverware_2: (4.3,3.5,2.0);plate_2: (4.3,3.5,2.0);dish_2: (5.0,4.1,2.0);glass_2: (4.4,3.4,2.0);bowl_2: (5.0,4.1,2.0);silverware_3: (4.3,2.1,2.0);plate_3: (4.3,2.1,2.0);dish_3: (5.0,2.1,2.0);glass_3: (4.4,2.0,2.0);bowl_3: (4.3,2.1,2.0);set_0: (4.65,3.6500000000000004,2.0);set_1: (4.475,2.1,2.0);set_6: (4.8,3.233333333333333,2.0);set_7: (4.566666666666667,2.966666666666667,2.0);set_8: (4.9,3.35,2.0)","[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0]","silverware_1,silverware_2,silverware_3",,,,
k17,"bowl_1,set_1,set_2,set_3,set_4,silverware_3,set_6,set_7","silverware_1: (5.5,3.7,2.0);plate_1: (4.8,3.8,2.0);dish_1: (5.5,3.7,2.0);glass_1: (4.7,3.6,2.0);bowl_1: (4.8,3.8,2.0);silverware_2: (4.3,3.2,2.0);plate_2: (4.3,3.2,2.0);dish_2: (5.1,2.6,2.0);glass_2: (4.6,3.1,2.0);bowl_2: (4.3,3.2,2.0);silverware_3: (4.3,2.2,2.0);plate_3: (4.3,2.2,2.0);dish_3: (5.3,2.2,2.0);glass_3: (4.7,2.0,2.0);bowl_3: (4.3,2.2,2.0);set_1: (4.3,2.7,2.0);set_2: (4.466666666666666,3.4,2.0);set_3: (4.65,3.35,2.0);set_4: (5.5,3.7,2.0);set_6: (4.5,2.1,2.0);set_7: (5.199999999999999,2.4000000000000004,2.0)","[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0]","silverware_1,silverware_2,silverware_3",,,,
k18,"set_0,set_1,set_2,set_3,set_4,set_5","silverware_1: (5.0,3.5,2.0);plate_1: (5.0,3.5,2.0);dish_1: (5.6,3.7,2.0);glass_1: (5.3,3.5,2.0);bowl_1: (4.8,3.5,2.0);silverware_2: (4.5,3.5,2.0);plate_2: (4.5,3.5,2.0);dish_2: (4.1,3.2,2.0);glass_2: (4.8,3.2,2.0);bowl_2: (4.7,3.2,2.0);silverware_3: (5.0,2.1,2.0);plate_3: (4.6,2.5,2.0);dish_3: (5.0,2.1,2.0);glass_3: (4.7,2.9,2.0);bowl_3: (4.6,2.3,2.0);set_0: (4.720000000000001,3.3,2.0);set_1: (4.1,3.2,2.0);set_2: (4.775,2.7750000000000004,2.0);set_3: (4.933333333333334,3.1999999999999997,2.0);set_4: (4.8,2.2,2.0);set_5: (4.75,3.5,2.0)","[2.5,4.5,2.0],[3.9,4.1,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0]","silverware_1,silverware_2,silverware_3",,,,
k19,"set_0,dish_1,set_2,dish_2,silverware_2,silverware_3,dish_3,set_7,set_8,set_9","silverware_1: (5.2,3.8,2.0);plate_1: (5.2,3.8,2.0);dish_1: (4.5,3.8,2.0);glass_1: (5.5,3.2,2.0);bowl_1: (5.2,3.5,2.0);silverware_2: (4.5,3.5,2.0);plate_2: (4.5,3.5,2.0);dish_2: (4.2,3.8,2.0);glass_2: (5.1,3.2,2.0);bowl_2: (5.0,3.2,2.0);silverware_3: (4.5,2.3,2.0);plate_3: (4.5,2.3,2.0);dish_3: (5.3,2.0,2.0);glass_3: (5.0,2.3,2.0);bowl_3: (5.0,2.1,2.0);set_0: (5.2,3.8,2.0);set_2: (5.35,3.35,2.0);set_7: (4.85,3.65,2.0);set_8: (5.0,2.6500000000000004,2.0);set_9: (5.05,2.75,2.0)","[4.0,4.1,2.0],[4.0,4.1,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0]","silverware_1,silverware_2,silverware_3",,,,
k20,"silverware_3,silverware_2,silverware_1,silverware_1,set_4,set_5,set_6,set_7","silverware_1: (4.3,3.6,2.0);plate_1: (4.3,3.6,2.0);dish_1: (4.3,3.6,2.0);glass_1: (4.5,3.5,2.0);bowl_1: (4.5,3.7,2.0);silverware_2: (4.2,2.3,2.0);plate_2: (4.2,2.3,2.0);dish_2: (4.5,2.6,2.0);glass_2: (4.6,2.3,2.0);bowl_2: (4.7,3.0,2.0);silverware_3: (5.0,2.1,2.0);plate_3: (5.5,2.2,2.0);dish_3: (5.0,2.1,2.0);glass_3: (5.6,2.4,2.0);bowl_3: (5.4,2.4,2.0);set_4: (4.766666666666667,2.6,2.0);set_5: (4.666666666666667,2.6999999999999997,2.0);set_6: (4.866666666666666,3.033333333333333,2.0);set_7: (4.8999999999999995,2.733333333333333,2.0)","[4.0,1.9,2.0],[4.0,1.9,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0]","silverware_1,silverware_2,silverware_3",,,,
k21,"set_0,set_1,set_2,set_3,set_4,set_5,set_6","silverware_1: (5.1,3.8,2.0);plate_1: (5.1,3.8,2.0);dish_1: (5.6,3.8,2.0);glass_1: (5.0,3.5,2.0);bowl_1: (5.1,3.5,2.0);silverware_2: (4.2,3.5,2.0);plate_2: (4.2,3.5,2.0);dish_2: (4.6,3.5,2.0);glass_2: (4.2,3.2,2.0);bowl_2: (4.5,3.7,2.0);silverware_3: (4.6,2.0,2.0);plate_3: (4.2,2.2,2.0);dish_3: (4.6,2.0,2.0);glass_3: (5.0,2.2,2.0);bowl_3: (4.2,2.2,2.0);set_0: (4.8,2.1,2.0);set_1: (4.4,2.1,2.0);set_2: (4.4,2.85,2.0);set_3: (4.2,3.4,2.0);set_4: (4.75,3.6,2.0);set_5: (5.35,3.65,2.0);set_6: (5.1,3.8,2.0)","[4.0,2.1,2.0],[4.0,2.1,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0]","silverware_1,silverware_2,silverware_3",,,,
k22,"silverware_1,set_1,set_2,glass_3,set_4,set_5,set_6,set_7","silverware_1: (5.0,3.8,2.0);plate_1: (5.0,3.8,2.0);dish_1: (5.2,3.6,2.0);glass_1: (4.8,3.7,2.0);bowl_1: (4.9,3.5,2.0);silverware_2: (4.5,2.7,2.0);plate_2: (4.5,2.7,2.0);dish_2: (4.2,2.2,2.0);glass_2: (4.2,2.3,2.0);bowl_2: (4.2,2.5,2.0);silverware_3: (5.5,2.0,2.0);plate_3: (5.5,2.0,2.0);dish_3: (5.0,2.7,2.0);glass_3: (5.0,2.5,2.0);bowl_3: (5.0,2.7,2.0);set_1: (5.0,2.35,2.0);set_2: (4.5,3.0,2.0);set_4: (4.7,2.9,2.0);set_5: (4.6,2.45,2.0);set_6: (5.0,2.35,2.0);set_7: (5.1,3.7,2.0)","[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0]","silverware_1,silverware_2,silverware_3",,,,
k23,"silverware_1,set_1,set_2,set_3,set_4","silverware_1: (5.0,3.8,2.0);plate_1: (5.0,3.8,2.0);dish_1: (5.1,3.6,2.0);glass_1: (4.9,3.7,2.0);bowl_1: (5.2,3.8,2.0);silverware_2: (4.1,3.6,2.0);plate_2: (4.1,3.6,2.0);dish_2: (4.1,3.9,2.0);glass_2: (4.1,3.6,2.0);bowl_2: (4.9,3.6,2.0);silverware_3: (2.1,4.1,2.0);plate_3: (2.1,4.1,2.0);dish_3: (2.1,4.8,2.0);glass_3: (4.9,1.0,2.0);bowl_3: (4.5,2.3,2.0);set_1: (3.0999999999999996,3.8499999999999996,2.0);set_2: (3.733333333333333,3.8333333333333335,2.0);set_3: (4.720000000000001,3.4,2.0);set_4: (3.766666666666666,4.1000000000000005,2.0)","[4.0,4.1,2.0],[4.0,4.1,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0]","silverware_1,silverware_2,silverware_3",,,,
k24,"silverware_3,silverware_2,silverware_1,set_3,set_4,set_5,set_6,set_7,set_8","silverware_1: (5.0,3.8,2.0);plate_1: (5.0,3.8,2.0);dish_1: (5.1,3.6,2.0);glass_1: (4.9,3.8,2.0);bowl_1: (5.2,3.8,2.0);silverware_2: (4.1,3.6,2.0);plate_2: (4.1,3.6,2.0);dish_2: (4.1,3.9,2.0);glass_2: (4.5,3.0,2.0);bowl_2: (4.6,3.1,2.0);silverware_3: (4.1,2.2,2.0);plate_3: (4.1,2.2,2.0);dish_3: (4.6,2.2,2.0);glass_3: (4.6,2.1,2.0);bowl_3: (4.3,2.3,2.0);set_3: (4.1,2.9000000000000004,2.0);set_4: (4.55,3.8499999999999996,2.0);set_5: (4.85,2.9000000000000004,2.0);set_6: (4.449999999999999,2.2,2.0);set_7: (4.7,3.4,2.0);set_8: (4.9,3.45,2.0)","[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0]","silverware_1,silverware_2,silverware_3",,,,
k25,"set_0,silverware_1,set_2,set_3,set_4,set_5,set_6,set_7","silverware_1: (5.0,3.7,2.0);plate_1: (5.0,3.7,2.0);dish_1: (5.0,3.7,2.0);glass_1: (4.8,3.8,2.0);bowl_1: (5.0,3.7,2.0);silverware_2: (4.2,3.4,2.0);plate_2: (4.2,3.4,2.0);dish_2: (4.5,2.9,2.0);glass_2: (5.0,3.2,2.0);bowl_2: (4.7,3.2,2.0);silverware_3: (4.2,2.2,2.0);plate_3: (4.2,2.2,2.0);dish_3: (4.7,2.2,2.0);glass_3: (4.4,2.1,2.0);bowl_3: (4.2,2.2,2.0);set_0: (4.2,2.8,2.0);set_2: (4.9,3.5,2.0);set_3: (4.45,2.7,2.0);set_4: (4.7,2.9000000000000004,2.0);set_5: (4.6,3.55,2.0);set_6: (4.35,2.55,2.0);set_7: (4.85,2.95,2.0)","[2.0,4.5,2.0],[2.0,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0],[2.5,4.5,2.0]","silverware_1,silverware_2,silverware_3",,,,
